seed,window,start,end,loss_change,mean_even_start,mean_even_end,mean_even_gain,mean_odd_start,mean_odd_end,mean_odd_gain,mean_phaseavg_start,mean_phaseavg_end,mean_phaseavg_gain,min_even_start,min_even_end,min_even_gain,min_odd_start,min_odd_end,min_odd_gain,min_phaseavg_start,min_phaseavg_end,min_phaseavg_gain,rho2,r2
37,60_400,60,400,-0.09721613428180081,0.6783159971237183,0.9116643667221069,0.23334836959838867,0.6051784157752991,0.8805115818977356,0.2753331661224365,0.6417472064495087,0.8960879743099213,0.2543407678604126,0.3030473291873932,0.8490818738937378,0.5460345447063446,0.1772216260433197,0.778792142868042,0.6015705168247223,0.24013447761535645,0.8139370083808899,0.5738025307655334,0.9999881480200747,0.1966960272832829
41,60_400,60,400,-0.08693702572146761,0.6312536001205444,0.8572045564651489,0.2259509563446045,0.5579858422279358,0.8006073236465454,0.24262148141860962,0.5946197211742401,0.8289059400558472,0.23428621888160706,0.1963541954755783,0.7208294868469238,0.5244752913713455,0.16906386613845825,0.6252806782722473,0.45621681213378906,0.18270903080701828,0.6730550825595856,0.4903460517525673,0.9999765557653605,0.195859041038894
5,60_700,60,700,-0.15838700252575258,0.7203380465507507,0.9222012758255005,0.20186322927474976,0.6458023190498352,0.8907485008239746,0.2449461817741394,0.683070182800293,0.9064748883247375,0.22340470552444458,0.43395596742630005,0.8863835334777832,0.45242756605148315,0.30865663290023804,0.7952448129653931,0.48658818006515503,0.37130630016326904,0.8408141732215881,0.4695078730583191,0.9999854118839161,0.20085824755419018
11,60_700,60,700,-0.165922816451567,0.529477059841156,0.9063393473625183,0.3768622875213623,0.4694649875164032,0.864951491355896,0.3954865038394928,0.4994710236787796,0.8856454193592072,0.38617439568042755,0.002259147586300969,0.8540499210357666,0.8517907734494656,0.0005671785329468548,0.7407812476158142,0.7402140690828674,0.001413163059623912,0.7974155843257904,0.7960024212661665,0.9999853945174082,0.20489938200368105
23,60_700,60,700,-0.18342830482363667,0.6383405327796936,0.9148877859115601,0.27654725313186646,0.5827435851097107,0.8850396275520325,0.3022960424423218,0.6105420589447021,0.8999637067317963,0.2894216477870941,0.17285926640033722,0.8593012094497681,0.6864419430494308,0.12063255906105042,0.7572736144065857,0.6366410553455353,0.14674591273069382,0.8082874119281769,0.6615414991974831,0.999980342465545,0.20382576147540468
37,60_700,60,700,-0.17364062885343456,0.6783159971237183,0.9208786487579346,0.2425626516342163,0.6051784157752991,0.8919663429260254,0.2867879271507263,0.6417472064495087,0.90642249584198,0.2646752893924713,0.3030473291873932,0.8637528419494629,0.5607055127620697,0.1772216260433197,0.772466778755188,0.5952451527118683,0.24013447761535645,0.8181098103523254,0.577975332736969,0.9999882582236019,0.2164418244841254
41,60_700,60,700,-0.15790750824721198,0.6312536001205444,0.907504141330719,0.27625054121017456,0.5579858422279358,0.8714563846588135,0.3134705424308777,0.5946197211742401,0.8894802629947662,0.2948605418205261,0.1963541954755783,0.8477535843849182,0.6513993889093399,0.16906386613845825,0.751521646976471,0.5824577808380127,0.18270903080701828,0.7996376156806946,0.6169285848736763,0.9999828802360496,0.1996623025757233
5,60_1000,60,1000,-0.20878081709620674,0.7203380465507507,0.9260134100914001,0.20567536354064941,0.6458023190498352,0.8982115983963013,0.25240927934646606,0.683070182800293,0.9121125042438507,0.22904232144355774,0.43395596742630005,0.8770158886909485,0.44305992126464844,0.30865663290023804,0.7796235680580139,0.4709669351577759,0.37130630016326904,0.8283197283744812,0.45701342821121216,0.9999876520663726,0.20287356069926898
11,60_1000,60,1000,-0.21806328338252073,0.529477059841156,0.9169992804527283,0.38752222061157227,0.4694649875164032,0.8827189207077026,0.41325393319129944,0.4994710236787796,0.8998591005802155,0.40038807690143585,0.002259147586300969,0.8396379351615906,0.8373787875752896,0.0005671785329468548,0.7124493718147278,0.7118821932817809,0.001413163059623912,0.7760436534881592,0.7746304904285353,0.9999871494241324,0.21629752394559257
23,60_1000,60,1000,-0.2405706244336085,0.6383405327796936,0.9211586713790894,0.28281813859939575,0.5827435851097107,0.892544150352478,0.30980056524276733,0.6105420589447021,0.9068514108657837,0.29630935192108154,0.17285926640033722,0.8450727462768555,0.6722134798765182,0.12063255906105042,0.731613278388977,0.6109807193279266,0.14674591273069382,0.7883430123329163,0.6415970996022224,0.9999829701810689,0.21657095866214432
37,60_1000,60,1000,-0.23042869982140668,0.6783159971237183,0.9238513112068176,0.24553531408309937,0.6051784157752991,0.8970085978507996,0.2918301820755005,0.6417472064495087,0.9104299545288086,0.2686827480792999,0.3030473291873932,0.843543529510498,0.5404962003231049,0.1772216260433197,0.7387716770172119,0.5615500509738922,0.24013447761535645,0.791157603263855,0.5510231256484985,0.9999881960166211,0.22028774557146133
41,60_1000,60,1000,-0.20598274240822145,0.6312536001205444,0.9181697368621826,0.2869161367416382,0.5579858422279358,0.8858606815338135,0.3278748393058777,0.5946197211742401,0.902015209197998,0.30739548802375793,0.1963541954755783,0.8301147818565369,0.6337605863809586,0.16906386613845825,0.72034752368927,0.5512836575508118,0.18270903080701828,0.7752311527729034,0.5925221219658852,0.9999851540001111,0.20615006560297758
5,60_1490,60,1490,-0.2890467671338266,0.7203380465507507,0.9248018264770508,0.20446377992630005,0.6458023190498352,0.8953233957290649,0.24952107667922974,0.683070182800293,0.9100626111030579,0.2269924283027649,0.43395596742630005,0.8395335078239441,0.40557754039764404,0.30865663290023804,0.7174571752548218,0.40880054235458374,0.37130630016326904,0.7784953415393829,0.4071890413761139,0.9999872272987121,0.2177032337985821
11,60_1490,60,1490,-0.2879050509210169,0.529477059841156,0.916620135307312,0.387143075466156,0.4694649875164032,0.88303142786026,0.4135664403438568,0.4994710236787796,0.899825781583786,0.4003547579050064,0.002259147586300969,0.8102280497550964,0.8079689021687955,0.0005671785329468548,0.6757249236106873,0.6751577450777404,0.001413163059623912,0.7429764866828918,0.7415633236232679,0.999987147613601,0.22197958283164537
23,60_1490,60,1490,-0.3104005901257854,0.6383405327796936,0.925362765789032,0.2870222330093384,0.5827435851097107,0.8963450789451599,0.3136014938354492,0.6105420589447021,0.910853922367096,0.3003118634223938,0.17285926640033722,0.8239941596984863,0.6511348932981491,0.12063255906105042,0.7031188607215881,0.5824863016605377,0.14674591273069382,0.7635565102100372,0.6168105974793434,0.9999842053839163,0.2241700779390797
37,60_1490,60,1490,-0.2841413900468417,0.6783159971237183,0.9227973818778992,0.2444813847541809,0.6051784157752991,0.8936330080032349,0.2884545922279358,0.6417472064495087,0.908215194940567,0.26646798849105835,0.3030473291873932,0.8258390426635742,0.522791713476181,0.1772216260433197,0.7073352932929993,0.5301136672496796,0.24013447761535645,0.7665871679782867,0.5264526903629303,0.999987802354483,0.22736266479976766
41,60_1490,60,1490,-0.27289162757853686,0.6312536001205444,0.9147495627403259,0.2834959626197815,0.5579858422279358,0.881198525428772,0.3232126832008362,0.5946197211742401,0.897974044084549,0.30335432291030884,0.1963541954755783,0.8013732433319092,0.6050190478563309,0.16906386613845825,0.6652545928955078,0.49619072675704956,0.18270903080701828,0.7333139181137085,0.5506048873066902,0.999986991864085,0.21706954185362073
