seed,window,start,end,loss_change,mean_even_start,mean_even_end,mean_even_gain,mean_odd_start,mean_odd_end,mean_odd_gain,mean_phaseavg_start,mean_phaseavg_end,mean_phaseavg_gain,min_even_start,min_even_end,min_even_gain,min_odd_start,min_odd_end,min_odd_gain,min_phaseavg_start,min_phaseavg_end,min_phaseavg_gain,rho2,r2
5,1000_1200,1000,1200,-0.012294376383237847,0.8835253119468689,0.871502161026001,-0.01202315092086792,0.8360709547996521,0.824028491973877,-0.012042462825775146,0.8597981333732605,0.847765326499939,-0.012032806873321533,0.7682254314422607,0.7353619933128357,-0.03286343812942505,0.582207202911377,0.5490502715110779,-0.03315693140029907,0.6752163171768188,0.6422061324119568,-0.03301018476486206,0.9999850289638693,0.20615610788345856
11,1000_1200,1000,1200,-0.006037576839395214,0.8734917640686035,0.8529959917068481,-0.02049577236175537,0.8208624720573425,0.8100895285606384,-0.010772943496704102,0.847177118062973,0.8315427601337433,-0.015634357929229736,0.7268898487091064,0.687444269657135,-0.039445579051971436,0.5414822697639465,0.5268735289573669,-0.01460874080657959,0.6341860592365265,0.607158899307251,-0.027027159929275513,0.9999895580382221,0.20155883901961716
23,1000_1200,1000,1200,-0.014207034916977728,0.8854057192802429,0.8793963193893433,-0.006009399890899658,0.8419010639190674,0.8323737382888794,-0.009527325630187988,0.8636533915996552,0.8558850288391113,-0.007768362760543823,0.7455819249153137,0.7254794836044312,-0.02010244131088257,0.5897309184074402,0.5646244287490845,-0.025106489658355713,0.667656421661377,0.6450519561767578,-0.02260446548461914,0.9999872518236055,0.20449367139824015
37,1000_1200,1000,1200,-0.023085015488977217,0.8922863602638245,0.8850253820419312,-0.0072609782218933105,0.8420685529708862,0.8378023505210876,-0.004266202449798584,0.8671774566173553,0.8614138662815094,-0.005763590335845947,0.7664642930030823,0.7490824460983276,-0.01738184690475464,0.5513582825660706,0.5481035709381104,-0.003254711627960205,0.6589112877845764,0.648593008518219,-0.010318279266357422,0.9999871133010206,0.20876946889242473
41,1000_1200,1000,1200,-0.012922432732140748,0.8716340661048889,0.8647876977920532,-0.006846368312835693,0.8293259143829346,0.8231673240661621,-0.006158590316772461,0.8504799902439117,0.8439775109291077,-0.006502479314804077,0.728916347026825,0.7284520864486694,-0.0004642605781555176,0.5845031142234802,0.5707587599754333,-0.013744354248046875,0.6567097306251526,0.6496054232120514,-0.007104307413101196,0.9999898523606837,0.20515760687829837
5,1200_1490,1200,1490,-0.013496383568239222,0.871502161026001,0.8602827787399292,-0.011219382286071777,0.824028491973877,0.8088752031326294,-0.015153288841247559,0.847765326499939,0.8345789909362793,-0.013186335563659668,0.7353619933128357,0.7084313035011292,-0.026930689811706543,0.5490502715110779,0.527690052986145,-0.02136021852493286,0.6422061324119568,0.6180606782436371,-0.024145454168319702,0.9999834096408422,0.20414246173319292
11,1200_1490,1200,1490,-0.005417357601229781,0.8529959917068481,0.844373345375061,-0.00862264633178711,0.8100895285606384,0.8017568588256836,-0.008332669734954834,0.8315427601337433,0.8230651021003723,-0.008477658033370972,0.687444269657135,0.6627340316772461,-0.024710237979888916,0.5268735289573669,0.5012664794921875,-0.025607049465179443,0.607158899307251,0.5820002555847168,-0.02515864372253418,0.9999866167510488,0.2017976770677794
23,1200_1490,1200,1490,-0.017299965701229613,0.8793963193893433,0.863583505153656,-0.015812814235687256,0.8323737382888794,0.8239604234695435,-0.008413314819335938,0.8558850288391113,0.8437719643115997,-0.012113064527511597,0.7254794836044312,0.7090451121330261,-0.01643437147140503,0.5646244287490845,0.5752639770507812,0.010639548301696777,0.6450519561767578,0.6421545445919037,-0.002897411584854126,0.9999880400531701,0.20516570285259966
37,1200_1490,1200,1490,-0.014161955021519384,0.8850253820419312,0.8678010702133179,-0.01722431182861328,0.8378023505210876,0.8215001821517944,-0.016302168369293213,0.8614138662815094,0.8446506261825562,-0.016763240098953247,0.7490824460983276,0.7091230154037476,-0.03995943069458008,0.5481035709381104,0.5181745886802673,-0.029928982257843018,0.648593008518219,0.6136488020420074,-0.03494420647621155,0.9999825386913589,0.20753987681657118
41,1200_1490,1200,1490,-0.016443714181694543,0.8647876977920532,0.8643314242362976,-0.00045627355575561523,0.8231673240661621,0.8153285384178162,-0.007838785648345947,0.8439775109291077,0.8398299813270569,-0.004147529602050781,0.7284520864486694,0.7232577800750732,-0.005194306373596191,0.5707587599754333,0.5668905377388,-0.0038682222366333008,0.6496054232120514,0.6450741589069366,-0.004531264305114746,0.9999855864798152,0.20381361096977868
