label,act,r_t,x,seed,change,secant,peak
SiLU rt4 e0.85,silu,4,0.08,71,-0.0007742390037591695,-1.9355975093979239e-07,0.0019637541537966185
SiLU rt4 e0.85,silu,4,0.08,83,-0.0003784405323249418,-9.461013308123545e-08,0.001960437193378964
SiLU rt4 e0.85,silu,4,0.08,97,-0.00020650378172848427,-5.1625945432121065e-08,0.001973860917609493
SiLU rt4 e0.85,silu,4,0.08,101,0.0004594687970654876,1.148671992663719e-07,0.001966713810559479
SiLU rt4 e0.85,silu,4,0.08,103,-0.0003297110906165246,-8.242777265413115e-08,0.0019641419244312702
SiLU rt4 e0.85,silu,4,0.08,107,-0.00037466971160426965,-9.366742790106742e-08,0.0019638684519092974
SiLU rt4 e0.85,silu,4,0.08,109,0.0008889021446339962,2.2222553615849906e-07,0.0019616548581170667
SiLU rt4 e0.85,silu,4,0.08,113,-6.222060971627918e-05,-1.5555152429069795e-08,0.0019729174343182517
SiLU rt4 e0.85,silu,4,0.08,127,-0.0010920585434377461,-2.7301463585943654e-07,0.0019628213228356063
SiLU rt4 e0.85,silu,4,0.08,131,5.08805935005574e-05,1.2720148375139351e-08,0.001964005576091188
SiLU rt4 e0.85,silu,4,0.08,137,-0.00025407237070373956,-6.351809267593489e-08,0.0019750737660678397
SiLU rt4 e0.85,silu,4,0.08,139,-3.5114415863901627e-07,-8.778603965975407e-11,0.001961995164951302
SiLU rt4 e0.85,silu,4,0.08,149,0.00031121809615086704,7.780452403771676e-08,0.0019669821332561955
SiLU rt4 e0.85,silu,4,0.08,151,-0.00025207182519437765,-6.301795629859441e-08,0.001966932984569197
SiLU rt4 e0.85,silu,4,0.08,157,-0.0006474023822296004,-1.6185059555740011e-07,0.0019391930173563478
SiLU rt4 e0.85,silu,4,0.08,163,0.00038228505813442393,9.557126453360599e-08,0.0019706712013404363
SiLU rt4 e0.85,silu,4,0.08,167,-0.0006136365540284627,-1.5340913850711568e-07,0.0019728285002301705
SiLU rt4 e0.85,silu,4,0.08,173,-0.00020593803549207035,-5.1484508873017585e-08,0.0019639051766941326
SiLU rt4 e0.85,silu,4,0.08,179,0.0003727389855342489,9.318474638356222e-08,0.001950661997717269
SiLU rt4 e0.85,silu,4,0.08,181,1.3125653803403026e-05,3.2814134508507565e-09,0.001965291599643971
SiLU rt4 e0.85,silu,4,0.08,191,0.00021834901033335186,5.4587252583337964e-08,0.001964635629285783
SiLU rt4 e0.85,silu,4,0.08,193,0.00013197954908084064,3.299488727021016e-08,0.0019519446645298564
SiLU rt4 e0.85,silu,4,0.08,197,-4.231815413890949e-05,-1.0579538534727373e-08,0.001972770255789619
SiLU rt4 e0.85,silu,4,0.08,199,-0.0006113429092963196,-1.528357273240799e-07,0.001969602688527168
SiLU rt4 e0.85,silu,4,0.08,211,-0.0003832873350257948,-9.58218337564487e-08,0.0019643765668343107
SiLU rt4 e0.85,silu,4,0.08,223,-0.0009447817160418426,-2.3619542901046064e-07,0.0019645899370333048
SiLU rt4 e0.85,silu,4,0.08,227,-0.000429521596697402,-1.073803991743505e-07,0.0019586603772414556
SiLU rt4 e0.85,silu,4,0.08,229,0.000384164494822814,9.60411237057035e-08,0.001954706876129274
SiLU rt4 e0.85,silu,4,0.08,233,-0.0007568263098107764,-1.892065774526941e-07,0.0019675706547185303
SiLU rt4 e0.85,silu,4,0.08,239,-0.00014367457655983795,-3.591864413995949e-08,0.001955461939600656
SiLU rt4 e0.85,silu,4,0.08,241,0.0006054839225236863,1.513709806309216e-07,0.001972336627055116
SiLU rt4 e0.85,silu,4,0.08,251,-0.0005402970968468868,-1.3507427421172168e-07,0.0019613305500951416
SiLU rt4 e0.85,silu,4,0.08,257,-0.0005714284382971613,-1.4285710957429032e-07,0.001958536390817731
SiLU rt4 e0.85,silu,4,0.08,263,0.0002957301891748365,7.393254729370913e-08,0.00197254439138133
SiLU rt4 e0.85,silu,4,0.08,269,-0.0010083914948599837,-2.520978737149959e-07,0.0019688372770661784
SiLU rt4 e0.85,silu,4,0.08,271,-0.00013708294523651077,-3.427073630912769e-08,0.001958803553933789
SiLU rt4 e0.85,silu,4,0.08,277,0.00020703861309323557,5.175965327330889e-08,0.0019584192674623286
SiLU rt4 e0.85,silu,4,0.08,281,-0.0009367168790428426,-2.3417921976071065e-07,0.0019701718127123034
SiLU rt4 e0.85,silu,4,0.08,283,-7.920066198996434e-05,-1.9800165497491085e-08,0.0019645919136793057
SiLU rt4 e0.85,silu,4,0.08,293,-0.0005385702341939025,-1.3464255854847563e-07,0.00196695518718314
SiLU rt4 e0.85,silu,4,0.08,307,-0.00030189718357997997,-7.547429589499499e-08,0.001954507275383503
SiLU rt4 e0.85,silu,4,0.08,311,-0.00027099868600266586,-6.774967150066646e-08,0.0019631833486681675
SiLU rt4 e0.85,silu,4,0.08,313,5.885661109961138e-05,1.4714152774902845e-08,0.0019737918662399256
SiLU rt8 e0.85,silu,8,0.16,5,0.008556819740831667,2.139204935207917e-06,0.0014980302477463963
SiLU rt8 e0.85,silu,8,0.16,11,0.01575464659442727,3.938661648606817e-06,0.001145679555296718
SiLU rt8 e0.85,silu,8,0.16,23,0.020666304029752447,5.166576007438111e-06,0.0013791240615445067
SiLU rt8 e0.85,silu,8,0.16,37,0.015506192550808318,3.876548137702079e-06,0.0017712709830079501
SiLU rt8 e0.85,silu,8,0.16,41,0.022023095818783034,5.505773954695759e-06,0.00119017789711066
SiLU rt8 e0.85,silu,8,0.16,53,0.01613353921876748,4.03338480469187e-06,0.0017470635526696668
SiLU rt8 e0.85,silu,8,0.16,67,0.021503314586380218,5.375828646595054e-06,0.0008160214647189295
SiLU rt8 e0.85,silu,8,0.16,71,0.019014173222990594,4.753543305747648e-06,0.0015950825808405595
SiLU rt8 e0.85,silu,8,0.16,83,0.01603416217703979,4.008540544259947e-06,0.001663305432818357
SiLU rt8 e0.85,silu,8,0.16,97,0.018366212870405296,4.591553217601324e-06,0.0007867015878304517
SiLU rt8 e0.85,silu,8,0.16,101,0.030056760348543765,7.514190087135941e-06,0.0012768884048851101
SiLU rt8 e0.85,silu,8,0.16,103,0.010563075345078499,2.640768836269625e-06,0.001097252285435478
SiLU rt8 e0.85,silu,8,0.16,107,0.02298818057928287,5.747045144820717e-06,0.0011332683260175858
SiLU rt8 e0.85,silu,8,0.16,109,0.02612030677526589,6.5300766938164724e-06,0.0010902687778430033
SiLU rt8 e0.85,silu,8,0.16,113,0.028364210607376705,7.091052651844176e-06,0.0012229417918113309
SiLU rt8 e0.85,silu,8,0.16,127,0.014771298757395912,3.692824689348978e-06,0.0016164195792769897
SiLU rt8 e0.85,silu,8,0.16,131,0.016529461467841844,4.132365366960461e-06,0.0012039614215007632
SiLU rt8 e0.85,silu,8,0.16,137,0.014159162919191726,3.5397907297979314e-06,0.0016913891248681676
SiLU rt8 e0.85,silu,8,0.16,139,0.025605140195894993,6.401285048973748e-06,0.0014082679849186685
SiLU rt8 e0.85,silu,8,0.16,149,0.016301743410921055,4.0754358527302635e-06,0.0017094010503485037
SiLU rt8 e0.85,silu,8,0.16,151,0.01510275105649006,3.775687764122515e-06,0.0016818626985558147
SiLU rt8 e0.85,silu,8,0.16,157,0.016622714331958166,4.1556785829895415e-06,0.0014975718033884674
SiLU rt8 e0.85,silu,8,0.16,163,0.020753246012534587,5.188311503133647e-06,0.0015313206010950948
SiLU rt8 e0.85,silu,8,0.16,167,0.021050790064382152,5.262697516095538e-06,0.0011156272617784298
SiLU rt8 e0.85,silu,8,0.16,173,0.022400388292953766,5.600097073238441e-06,0.0009853934603513803
SiLU rt8 e0.85,silu,8,0.16,179,0.0209185490670889,5.229637266772225e-06,0.001120274802747802
SiLU rt8 e0.85,silu,8,0.16,181,0.013624214617845576,3.4060536544613938e-06,0.0008404164008149441
SiLU rt8 e0.85,silu,8,0.16,191,0.0163446666539645,4.086166663491126e-06,0.0011184626418745468
SiLU rt8 e0.85,silu,8,0.16,193,0.020622786360681156,5.1556965901702885e-06,0.00163913157677883
SiLU rt8 e0.85,silu,8,0.16,197,0.021546502162972048,5.3866255407430115e-06,0.0011680097370307886
SiLU rt8 e0.85,silu,8,0.16,199,0.016662544563330606,4.165636140832652e-06,0.0011723771358238251
SiLU rt8 e0.85,silu,8,0.16,211,0.023356459608696367,5.839114902174092e-06,0.001519362384278041
SiLU rt8 e0.85,silu,8,0.16,223,0.024802460394205084,6.200615098551271e-06,0.0015830586506646973
SiLU rt8 e0.85,silu,8,0.16,227,0.019980986781239052,4.995246695309763e-06,0.0013099707361975716
SiLU rt8 e0.85,silu,8,0.16,229,0.019173569470097962,4.79339236752449e-06,0.0011737969549127797
SiLU rt8 e0.85,silu,8,0.16,233,0.009513645708966956,2.378411427241739e-06,0.0015707500796012471
SiLU rt8 e0.85,silu,8,0.16,239,0.016896350407265892,4.224087601816473e-06,0.0012778066091452234
SiLU rt8 e0.85,silu,8,0.16,241,0.01132110411870424,2.8302760296760598e-06,0.0016955784670968674
SiLU rt8 e0.85,silu,8,0.16,251,0.017201407942258773,4.300351985564693e-06,0.0017903557195664333
SiLU rt8 e0.85,silu,8,0.16,257,0.017144030647625375,4.286007661906344e-06,0.001542817582581162
SiLU rt8 e0.85,silu,8,0.16,263,0.010123323342558943,2.5308308356397357e-06,0.0016050250174683073
SiLU rt8 e0.85,silu,8,0.16,269,0.011844724458843658,2.9611811147109148e-06,0.0013933725120543817
SiLU rt8 e0.85,silu,8,0.16,271,0.016747034129718008,4.186758532429502e-06,0.001799786548681099
SiLU rt8 e0.85,silu,8,0.16,277,0.016184215208870256,4.046053802217564e-06,0.000848532149989119
SiLU rt8 e0.85,silu,8,0.16,281,0.022766440994446024,5.691610248611506e-06,0.0012132677755780975
SiLU rt8 e0.85,silu,8,0.16,283,0.02641211937650001,6.603029844125002e-06,0.0008190703506178362
SiLU rt8 e0.85,silu,8,0.16,293,0.013311886275839457,3.3279715689598644e-06,0.0015914355163256075
SiLU rt8 e0.85,silu,8,0.16,307,0.018400820360841452,4.600205090210363e-06,0.0014293360128773249
SiLU rt8 e0.85,silu,8,0.16,311,0.02048026374792944,5.12006593698236e-06,0.0009518760153302069
SiLU rt8 e0.85,silu,8,0.16,313,0.018407993912654796,4.601998478163699e-06,0.0012896357910990694
SiLU rt12 e0.85,silu,12,0.24,5,0.31227107471847515,7.806776867961879e-05,0.0003455031174974785
SiLU rt12 e0.85,silu,12,0.24,11,0.17322697377675833,4.330674344418958e-05,0.0004266905234101379
SiLU rt12 e0.85,silu,12,0.24,23,0.8888695582557099,0.00022221738956392748,0.001224979603971089
SiLU rt12 e0.85,silu,12,0.24,37,0.6150589619114196,0.0001537647404778549,0.0006975708004023893
SiLU rt12 e0.85,silu,12,0.24,41,0.18467234306812663,4.6168085767031656e-05,0.0008800239236802606
SiLU rt12 e0.85,silu,12,0.24,53,0.19187589682146156,4.796897420536539e-05,0.0005610811749879856
SiLU rt12 e0.85,silu,12,0.24,67,0.38260126813670703,9.565031703417675e-05,0.0015295132875928039
SiLU rt12 e0.85,silu,12,0.24,71,0.24553711743147277,6.13842793578682e-05,0.00043207511741642334
SiLU rt12 e0.85,silu,12,0.24,83,0.3452849043601409,8.632122609003523e-05,0.00021126036908938284
SiLU rt12 e0.85,silu,12,0.24,97,0.18335368364570104,4.583842091142526e-05,0.00027619469490711433
SiLU rt12 e0.85,silu,12,0.24,101,0.36118452285233804,9.029613071308451e-05,0.00029346402464845933
SiLU rt12 e0.85,silu,12,0.24,103,0.10487416533721028,2.621854133430257e-05,0.0005742993801059879
SiLU rt12 e0.85,silu,12,0.24,107,0.19495881322171615,4.873970330542904e-05,0.00032373955756063554
SiLU rt12 e0.85,silu,12,0.24,109,0.25200846747434746,6.300211686858686e-05,0.0003443890974519381
SiLU rt12 e0.85,silu,12,0.24,113,0.12914671879085116,3.228667969771279e-05,0.00038617258906375573
SiLU rt12 e0.85,silu,12,0.24,127,0.1388819539880476,3.47204884970119e-05,0.0007955279136630733
SiLU rt12 e0.85,silu,12,0.24,131,0.2017459832376679,5.043649580941698e-05,0.00040848535654019666
SiLU rt12 e0.85,silu,12,0.24,137,0.2839941788804957,7.099854472012393e-05,0.0007736755156716127
SiLU rt12 e0.85,silu,12,0.24,139,0.24077630843078934,6.0194077107697336e-05,0.0002737300066395072
SiLU rt12 e0.85,silu,12,0.24,149,0.16619025109334884,4.154756277333721e-05,0.0011359460996567027
SiLU rt12 e0.85,silu,12,0.24,151,0.4922306354930906,0.00012305765887327266,0.00026155209206516107
SiLU rt12 e0.85,silu,12,0.24,157,0.20239554269111237,5.059888567277809e-05,0.0004971500128423958
SiLU rt12 e0.85,silu,12,0.24,163,0.1615431406423643,4.038578516059108e-05,0.0006724744446417967
SiLU rt12 e0.85,silu,12,0.24,167,0.1285366279611334,3.213415699028335e-05,0.0005088655083062833
SiLU rt12 e0.85,silu,12,0.24,173,0.19212121088043377,4.803030272010844e-05,0.0005351038640009247
SiLU rt12 e0.85,silu,12,0.24,179,0.17433967764193636,4.358491941048409e-05,0.0006124580981082131
SiLU rt12 e0.85,silu,12,0.24,181,0.19880777245458714,4.970194311364679e-05,0.0004861733101386238
SiLU rt12 e0.85,silu,12,0.24,191,0.07350704706361377,1.8376761765903444e-05,0.0009970440038614967
SiLU rt12 e0.85,silu,12,0.24,193,0.10551609695461894,2.6379024238654736e-05,0.0003650463453835188
SiLU rt12 e0.85,silu,12,0.24,197,0.13885456588810996,3.471364147202749e-05,0.0005222760688013105
SiLU rt12 e0.85,silu,12,0.24,199,0.26911711391497095,6.727927847874274e-05,0.0007428231387008722
SiLU rt12 e0.85,silu,12,0.24,211,0.3148005716720115,7.870014291800287e-05,0.0003810655851404725
SiLU rt12 e0.85,silu,12,0.24,223,0.6634799573224684,0.00016586998933061712,0.0003275832704616283
SiLU rt12 e0.85,silu,12,0.24,227,0.1754380916922207,4.385952292305517e-05,0.00039489163657987483
SiLU rt12 e0.85,silu,12,0.24,229,0.14243989608230934,3.560997402057733e-05,0.00029732792884771105
SiLU rt12 e0.85,silu,12,0.24,233,0.17428935744999519,4.35723393624988e-05,0.0005949433061746996
SiLU rt12 e0.85,silu,12,0.24,239,0.2831206228024711,7.078015570061777e-05,0.00024350671850476068
SiLU rt12 e0.85,silu,12,0.24,241,0.13951605801464884,3.487901450366221e-05,0.000997282208100168
SiLU rt12 e0.85,silu,12,0.24,251,0.22902411554052837,5.7256028885132095e-05,0.0010194131746476555
SiLU rt12 e0.85,silu,12,0.24,257,0.08924670863235884,2.231167715808971e-05,0.0004091407730754145
SiLU rt12 e0.85,silu,12,0.24,263,0.16696574430533073,4.174143607633268e-05,0.0008032504445177142
SiLU rt12 e0.85,silu,12,0.24,269,0.3878879492988846,9.697198732472114e-05,0.00036344187132296424
SiLU rt12 e0.85,silu,12,0.24,271,0.1998460101441163,4.996150253602907e-05,0.001019007986445206
SiLU rt12 e0.85,silu,12,0.24,277,0.2551607774522453,6.379019436306133e-05,0.0003867226816709024
SiLU rt12 e0.85,silu,12,0.24,281,0.2991939372818443,7.479848432046107e-05,0.00031404326926556553
SiLU rt12 e0.85,silu,12,0.24,283,0.18842056047519462,4.7105140118798655e-05,0.0004710868184549244
SiLU rt12 e0.85,silu,12,0.24,293,0.5181287398821914,0.00012953218497054785,0.0003987635532749154
SiLU rt12 e0.85,silu,12,0.24,307,0.4662888513208429,0.00011657221283021073,0.0005103040560020172
SiLU rt12 e0.85,silu,12,0.24,311,0.2868664607655711,7.171661519139277e-05,0.00021996346022256686
SiLU rt12 e0.85,silu,12,0.24,313,0.21968867384352775,5.4922168460881936e-05,0.0009610965788005536
SiLU rt16 e0.85,silu,16,0.32,5,0.2765433516324407,6.913583790811017e-05,0.00029608074040950167
SiLU rt16 e0.85,silu,16,0.32,11,0.10282683510394697,2.5706708775986742e-05,0.00043151323212087744
SiLU rt16 e0.85,silu,16,0.32,23,0.49516424504168904,0.00012379106126042227,0.00022337496980651895
SiLU rt16 e0.85,silu,16,0.32,37,0.13263699690339859,3.3159249225849646e-05,0.000758416715713911
SiLU rt16 e0.85,silu,16,0.32,41,0.3927611646914348,9.81902911728587e-05,0.0006543216718441454
SiLU rt16 e0.85,silu,16,0.32,53,0.19113012311082633,4.778253077770658e-05,0.00031847245950818414
SiLU rt16 e0.85,silu,16,0.32,67,0.23808069389524644,5.952017347381161e-05,0.0002983893316367537
SiLU rt16 e0.85,silu,16,0.32,71,0.7444865628873313,0.00018612164072183282,0.0005547322447574198
SiLU rt16 e0.85,silu,16,0.32,83,0.5295397698659589,0.0001323849424664897,0.00024980262546234677
SiLU rt16 e0.85,silu,16,0.32,97,0.7673530314474681,0.00019183825786186703,0.0004736035157108625
SiLU rt16 e0.85,silu,16,0.32,101,0.1307341605554323,3.268354013885808e-05,0.0011601482598387397
SiLU rt16 e0.85,silu,16,0.32,103,0.20444068175870556,5.111017043967639e-05,0.0005618158495272877
SiLU rt16 e0.85,silu,16,0.32,107,0.5801155619665794,0.00014502889049164487,0.0007820740299995239
SiLU rt16 e0.85,silu,16,0.32,109,0.35554747193915515,8.888686798478878e-05,0.0007727387707889954
SiLU rt16 e0.85,silu,16,0.32,113,0.25937617301065996,6.484404325266499e-05,0.00029097015582372343
SiLU rt16 e0.85,silu,16,0.32,127,0.36444336392277266,9.111084098069317e-05,0.0003690316027869739
SiLU rt16 e0.85,silu,16,0.32,131,0.16175649284679172,4.043912321169793e-05,0.0004371874381918545
SiLU rt16 e0.85,silu,16,0.32,137,0.4708371204394385,0.00011770928010985962,0.00024781940734199627
SiLU rt16 e0.85,silu,16,0.32,139,0.22537022730425005,5.634255682606251e-05,0.0008685258657495213
SiLU rt16 e0.85,silu,16,0.32,149,0.7750341494225401,0.00019375853735563504,0.000627478631034289
SiLU rt16 e0.85,silu,16,0.32,151,0.11812305255466304,2.9530763138665762e-05,0.0006631311899125325
SiLU rt16 e0.85,silu,16,0.32,157,0.13937444690041145,3.484361172510286e-05,0.00039152117301132443
SiLU rt16 e0.85,silu,16,0.32,163,0.19944523473172726,4.986130868293182e-05,0.00035897765913561655
SiLU rt16 e0.85,silu,16,0.32,167,0.37393490996304796,9.3483727490762e-05,0.0002979925256381757
SiLU rt16 e0.85,silu,16,0.32,173,0.15987829619169036,3.996957404792259e-05,0.00118513179507998
SiLU rt16 e0.85,silu,16,0.32,179,0.5520374902725471,0.00013800937256813677,0.0004587306111399001
SiLU rt16 e0.85,silu,16,0.32,181,0.10375461594858792,2.593865398714698e-05,0.0006365295063387138
SiLU rt16 e0.85,silu,16,0.32,191,0.3810915503183126,9.527288757957815e-05,0.00018311197260840648
SiLU rt16 e0.85,silu,16,0.32,193,0.21344141739425215,5.3360354348563035e-05,0.0002599796924976207
SiLU rt16 e0.85,silu,16,0.32,197,0.49801602710604886,0.0001245040067765122,0.0004029283541546844
SiLU rt16 e0.85,silu,16,0.32,199,0.19652557666796977,4.913139416699244e-05,0.00045987196936063743
SiLU rt16 e0.85,silu,16,0.32,211,0.648372599238604,0.000162093149809651,0.00037387677547303657
SiLU rt16 e0.85,silu,16,0.32,223,0.8054068343708947,0.00020135170859272367,0.0010545080398839102
SiLU rt16 e0.85,silu,16,0.32,227,0.7396685506528418,0.00018491713766321044,0.0008631315402761258
SiLU rt16 e0.85,silu,16,0.32,229,0.17982645524863994,4.495661381215998e-05,0.0003889430695446089
SiLU rt16 e0.85,silu,16,0.32,233,0.13683941947021405,3.420985486755351e-05,0.0003888703122185136
SiLU rt16 e0.85,silu,16,0.32,239,0.08184484190597319,2.0461210476493296e-05,0.0009303177311323066
SiLU rt16 e0.85,silu,16,0.32,241,0.19419367089555628,4.854841772388907e-05,0.00023561456015855497
SiLU rt16 e0.85,silu,16,0.32,251,0.31485229877048626,7.871307469262157e-05,0.0003037212275185635
SiLU rt16 e0.85,silu,16,0.32,257,0.19047857045525685,4.761964261381421e-05,0.0005105878330578075
SiLU rt16 e0.85,silu,16,0.32,263,0.2037128466727075,5.092821166817687e-05,0.0006535376473526539
SiLU rt16 e0.85,silu,16,0.32,269,0.3510626140355039,8.776565350887597e-05,0.0002892821576354826
SiLU rt16 e0.85,silu,16,0.32,271,0.16699990707374524,4.1749976768436305e-05,0.0005500357198580602
SiLU rt16 e0.85,silu,16,0.32,277,0.19529248033403956,4.882312008350989e-05,0.0002484371068068675
SiLU rt16 e0.85,silu,16,0.32,281,0.8217537058904607,0.00020543842647261518,0.0015182843102856142
SiLU rt16 e0.85,silu,16,0.32,283,0.583757548625665,0.00014593938715641623,0.0007948650550551802
SiLU rt16 e0.85,silu,16,0.32,293,0.2808634895828852,7.02158723957213e-05,0.0008500062045121418
SiLU rt16 e0.85,silu,16,0.32,307,0.14368260261347665,3.5920650653369164e-05,0.0005393175412407551
SiLU rt16 e0.85,silu,16,0.32,311,0.28731282198888863,7.182820549722216e-05,0.0003435017475359468
SiLU rt16 e0.85,silu,16,0.32,313,0.24908480603128746,6.227120150782186e-05,0.0006838574979480075
SiLU rt20 e0.85,silu,20,0.4,5,0.4270197931550505,0.00010675494828876263,0.00030890267504737727
SiLU rt20 e0.85,silu,20,0.4,11,0.09841269789920767,2.4603174474801917e-05,0.00018516704605758605
SiLU rt20 e0.85,silu,20,0.4,23,0.420944177897533,0.00010523604447438326,0.0003006683024616412
SiLU rt20 e0.85,silu,20,0.4,37,0.3836426833134905,9.591067082837262e-05,0.0002473066015608727
SiLU rt20 e0.85,silu,20,0.4,41,0.12480772720621675,3.1201931801554185e-05,9.136901788395748e-05
SiLU rt20 e0.85,silu,20,0.4,53,0.0008416658724204338,2.1041646810510845e-07,2.5712822918287445e-05
SiLU rt20 e0.85,silu,20,0.4,67,0.2578276464699112,6.44569116174778e-05,0.0003219076818101731
SiLU rt20 e0.85,silu,20,0.4,71,0.021921047208849416,5.480261802212354e-06,9.031232691884735e-05
SiLU rt20 e0.85,silu,20,0.4,83,0.026841051445975816,6.710262861493954e-06,3.304988181451203e-05
SiLU rt20 e0.85,silu,20,0.4,97,0.30896128100439374,7.724032025109844e-05,0.0001728871978110128
SiLU rt20 e0.85,silu,20,0.4,101,0.2678302580354446,6.695756450886114e-05,0.00015802275577323267
SiLU rt20 e0.85,silu,20,0.4,103,0.5037065469720595,0.00012592663674301487,0.00030945678416141066
SiLU rt20 e0.85,silu,20,0.4,107,0.09676123442502785,2.419030860625696e-05,0.0001321342006070672
SiLU rt20 e0.85,silu,20,0.4,109,0.43690379858566414,0.00010922594964641604,0.00043028465524128366
SiLU rt20 e0.85,silu,20,0.4,113,0.24052184725085585,6.013046181271396e-05,0.00011903954521220555
SiLU rt20 e0.85,silu,20,0.4,127,0.4153120097998533,0.00010382800244996332,0.00028583602713356935
SiLU rt20 e0.85,silu,20,0.4,131,0.1534798561300724,3.83699640325181e-05,0.00016277952064996367
SiLU rt20 e0.85,silu,20,0.4,137,0.20411023353381877,5.102755838345469e-05,0.0002457050362687235
SiLU rt20 e0.85,silu,20,0.4,139,0.11478792207399335,2.869698051849834e-05,0.00011271223132972236
SiLU rt20 e0.85,silu,20,0.4,149,0.3246222056789947,8.115555141974867e-05,0.0001919026595483138
SiLU rt20 e0.85,silu,20,0.4,151,0.24420581350502862,6.105145337625716e-05,0.0002212796396918029
SiLU rt20 e0.85,silu,20,0.4,157,0.04941434024004372,1.2353585060010931e-05,6.895517804062258e-05
SiLU rt20 e0.85,silu,20,0.4,163,0.32845950081933567,8.211487520483392e-05,0.00018087974002444174
SiLU rt20 e0.85,silu,20,0.4,167,0.3307257481393843,8.268143703484609e-05,0.0002507650614179002
SiLU rt20 e0.85,silu,20,0.4,173,0.08059414696118608,2.014853674029652e-05,6.328232226461011e-05
SiLU rt20 e0.85,silu,20,0.4,179,0.4093950491273906,0.00010234876228184765,0.0002277612190754841
SiLU rt20 e0.85,silu,20,0.4,181,0.3037799770006366,7.594499425015915e-05,0.0004363920935119263
SiLU rt20 e0.85,silu,20,0.4,191,0.4611929810026691,0.00011529824525066727,0.0005162588047330842
SiLU rt20 e0.85,silu,20,0.4,193,0.09019818914203835,2.254954728550959e-05,7.736456069508812e-05
SiLU rt20 e0.85,silu,20,0.4,197,0.3529685575430401,8.824213938576001e-05,0.0003340800350216147
SiLU rt20 e0.85,silu,20,0.4,199,0.3889074762822631,9.722686907056576e-05,0.00025037718490002057
SiLU rt20 e0.85,silu,20,0.4,211,0.13294659580525264,3.323664895131316e-05,0.00012343871317583967
SiLU rt20 e0.85,silu,20,0.4,223,0.337889247848384,8.4472311962096e-05,0.000350645322863228
SiLU rt20 e0.85,silu,20,0.4,227,0.0009771574314008003,2.442893578502001e-07,8.803495933813337e-06
SiLU rt20 e0.85,silu,20,0.4,229,0.31752294148723825,7.938073537180956e-05,0.00017553616130218662
SiLU rt20 e0.85,silu,20,0.4,233,0.017730261379196276,4.432565344799069e-06,0.00014118891747756917
SiLU rt20 e0.85,silu,20,0.4,239,0.4558712838345233,0.00011396782095863083,0.0004848816174452667
SiLU rt20 e0.85,silu,20,0.4,241,0.0002803824322612149,7.009560806530373e-08,1.0442623241630999e-05
SiLU rt20 e0.85,silu,20,0.4,251,0.357037882696612,8.925947067415301e-05,0.0005864519436770912
SiLU rt20 e0.85,silu,20,0.4,257,0.3269143123613569,8.172857809033922e-05,0.0006367408319830547
SiLU rt20 e0.85,silu,20,0.4,263,0.00932268194270102,2.330670485675255e-06,0.00010635952614898595
SiLU rt20 e0.85,silu,20,0.4,269,0.338330559793654,8.45826399484135e-05,0.00015041186597069178
SiLU rt20 e0.85,silu,20,0.4,271,0.2555905702193364,6.38976425548341e-05,0.00013606292522729875
SiLU rt20 e0.85,silu,20,0.4,277,0.007611081516092747,1.9027703790231867e-06,1.5327673566153764e-05
SiLU rt20 e0.85,silu,20,0.4,281,0.16759083098880256,4.1897707747200644e-05,0.00016580614615846446
SiLU rt20 e0.85,silu,20,0.4,283,0.07174608382444231,1.7936520956110575e-05,6.744564169522143e-05
SiLU rt20 e0.85,silu,20,0.4,293,0.23879633199271805,5.969908299817951e-05,0.00018023753637272155
SiLU rt20 e0.85,silu,20,0.4,307,0.3732643687631171,9.331609219077927e-05,0.0001774484389677341
SiLU rt20 e0.85,silu,20,0.4,311,0.219259899617047,5.481497490426175e-05,0.00010963328364052354
SiLU rt20 e0.85,silu,20,0.4,313,0.24991371888353311,6.247842972088327e-05,0.00021620960196965625
