config_id,label,width,learning_rate,head_multiplier,seed,loss_change,mean_even_start,mean_even_end,mean_even_gain,mean_odd_start,mean_odd_end,mean_odd_gain,mean_phaseavg_start,mean_phaseavg_end,mean_phaseavg_gain,min_even_start,min_even_end,min_even_gain,min_odd_start,min_odd_end,min_odd_gain,min_phaseavg_start,min_phaseavg_end,min_phaseavg_gain,rho2,r2
C4_w60_e050_h100,"$r_s=60,\ \eta=0.50,\ h=1.00$",60,0.5,1.0,311,0.017671299065248162,0.5816895365715027,0.7322195172309875,0.15052998065948486,0.53299880027771,0.6818068027496338,0.14880800247192383,0.5573441684246063,0.7070131599903107,0.14966899156570435,0.020413219928741455,0.19096145033836365,0.1705482304096222,0.0192714873701334,0.09891452640295029,0.07964303903281689,0.019842353649437428,0.14493798837065697,0.12509563472121954,0.999985134821473,0.13941396672221376
C4_w60_e050_h100,"$r_s=60,\ \eta=0.50,\ h=1.00$",60,0.5,1.0,313,0.017920963560547305,0.5041015148162842,0.6809866428375244,0.17688512802124023,0.4482203423976898,0.6327324509620667,0.18451210856437683,0.476160928606987,0.6568595468997955,0.18069861829280853,0.01888364553451538,0.16434189677238464,0.14545825123786926,0.014172520488500595,0.1263887733221054,0.11221625283360481,0.016528083011507988,0.14536533504724503,0.12883725203573704,0.9999895153027082,0.13543745964011136
C4_w60_e050_h100,"$r_s=60,\ \eta=0.50,\ h=1.00$",60,0.5,1.0,317,0.008272160931381268,0.5438127517700195,0.7188385725021362,0.1750258207321167,0.4897949695587158,0.6620773673057556,0.1722823977470398,0.5168038606643677,0.6904579699039459,0.17365410923957825,0.03862973302602768,0.1848529726266861,0.14622323960065842,0.016702640801668167,0.10647765547037125,0.08977501466870308,0.027666186913847923,0.14566531404852867,0.11799912713468075,0.999980671106654,0.1398649663547041
C4_w60_e050_h100,"$r_s=60,\ \eta=0.50,\ h=1.00$",60,0.5,1.0,331,0.0018246157567850098,0.5085964202880859,0.8141928315162659,0.30559641122817993,0.45014888048171997,0.7230677604675293,0.2729188799858093,0.47937265038490295,0.7686302959918976,0.28925764560699463,0.027076587080955505,0.6553500294685364,0.6282734423875809,0.0017198467394337058,0.43312034010887146,0.43140049336943775,0.014398216910194606,0.5442351847887039,0.5298369678785093,0.9999900945683137,0.138877214830647
C4_w60_e050_h100,"$r_s=60,\ \eta=0.50,\ h=1.00$",60,0.5,1.0,337,-0.0027252742802545272,0.5690608620643616,0.7346147894859314,0.16555392742156982,0.4401938319206238,0.6738153100013733,0.2336214780807495,0.5046273469924927,0.7042150497436523,0.19958770275115967,0.144999161362648,0.3397500813007355,0.19475091993808746,0.04692738130688667,0.23592965304851532,0.18900227174162865,0.09596327133476734,0.2878398671746254,0.19187659583985806,0.9999739871726181,0.14301436999879774
C4_w60_e050_h100,"$r_s=60,\ \eta=0.50,\ h=1.00$",60,0.5,1.0,347,0.01952778068971547,0.5351473093032837,0.6641796827316284,0.12903237342834473,0.47475528717041016,0.6179968118667603,0.1432415246963501,0.5049512982368469,0.6410882472991943,0.1361369490623474,0.016789540648460388,0.04523389786481857,0.028444357216358185,0.008781442418694496,0.0015903369057923555,-0.007191105512902141,0.012785491533577442,0.023412117385305464,0.010626625851728022,0.999983555304846,0.14328513026279097
C4_w60_e050_h100,"$r_s=60,\ \eta=0.50,\ h=1.00$",60,0.5,1.0,349,0.01244895988319941,0.5080407857894897,0.7225252985954285,0.21448451280593872,0.4762459397315979,0.657195508480072,0.18094956874847412,0.4921433627605438,0.6898604035377502,0.19771704077720642,0.12275553494691849,0.4895322918891907,0.3667767569422722,0.1331784725189209,0.38213667273521423,0.24895820021629333,0.1279670037329197,0.43583448231220245,0.30786747857928276,0.9999844535159023,0.14656432577539627
C4_w60_e050_h100,"$r_s=60,\ \eta=0.50,\ h=1.00$",60,0.5,1.0,353,0.010687443863455102,0.5461647510528564,0.7284504771232605,0.18228572607040405,0.5245772004127502,0.664557933807373,0.1399807333946228,0.5353709757328033,0.6965042054653168,0.16113322973251343,0.087225541472435,0.37527814507484436,0.28805260360240936,0.09579610079526901,0.3038898706436157,0.2080937698483467,0.091510821133852,0.33958400785923004,0.24807318672537804,0.9999889369071877,0.13443064008859631
C4_w60_e050_h100,"$r_s=60,\ \eta=0.50,\ h=1.00$",60,0.5,1.0,359,-0.0031944686183856988,0.5566654801368713,0.6656866669654846,0.10902118682861328,0.5189681649208069,0.6188936233520508,0.0999254584312439,0.5378168225288391,0.6422901451587677,0.10447332262992859,0.00972711481153965,0.07539866119623184,0.06567154638469219,0.004914021585136652,0.009652345441281796,0.0047383238561451435,0.007320568198338151,0.04252550331875682,0.03520493512041867,0.9999737663337693,0.14228509763630331
C4_w60_e050_h100,"$r_s=60,\ \eta=0.50,\ h=1.00$",60,0.5,1.0,367,0.016539323187185456,0.6331494450569153,0.8020732402801514,0.16892379522323608,0.5957010388374329,0.7412652373313904,0.14556419849395752,0.6144252419471741,0.7716692388057709,0.1572439968585968,0.21683385968208313,0.48604869842529297,0.26921483874320984,0.17500418424606323,0.35458511114120483,0.1795809268951416,0.19591902196407318,0.4203169047832489,0.22439788281917572,0.999978655114432,0.15115473751038122
